auto_participant_id,participant_id,participant_age,participant_gender,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,blueprint_id,check_times,responses,start_time,end_time,stimulus_on,stimulus_off,response_enabled_time,response_time,response_answer,answer_index,response_correct,trial_task_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,60,234538,0.0-60.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,234311,234813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,61,240698,0.0-61.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,234814,"[235319.00000000003,235818,236318,236818,237317,237817]",237971,240466,2,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,63,247334,0.0-63.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,241448,"[241953,242452,242951,243451,243951,244450.00000000003]",244606,246001,2,2,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,65,254165,0.0-65.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,248280,"[248785,249285,249784,250284,250783.00000000003,251282]",251438,253431,2,2,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,67,261321,0.0-67.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,255436,"[255942,256441.00000000003,256941.00000000003,257440,257939.00000000003,258439.00000000003]",258592,260006,2,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,69,267943,0.0-69.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,262055,"[262562,263061,263560,264059,264559,265058]",265214,266993,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,71,274807,0.0-71.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,268921,"[269426,269925,270425,270924,271424,271923]",272077,274298,1,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,73,281352,0.0-73.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,275466,"[275971,276470,276970,277468,277969,278468]",278623,280784,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,75,288394,0.0-75.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,282508,"[283013.00000000006,283512,284012,284511,285010,285510]",285665,287189,1,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,76,292398,0.0-76.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,288669,292670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,77,297059,0.0-77.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,292672,"[292927,293177,293426,293676,293925,294174]",294329,296742,0,1,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,79,302039,0.0-79.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,297651,"[297907,298156,298406,298655.00000000006,298904,299153]",299309,301040,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,81,307341,0.0-81.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,302954,"[303209,303458,303707,303957,304205,304455]",304611,305933,2,0,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,83,312343,0.0-83.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,307955,"[308210,308460,308709,308959,309208,309457]",309612,312033,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,85,317575,0.0-85.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,313188,"[313442,313691.00000000006,313942,314191.00000000006,314440,314690]",314845,317049,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,87,323160,0.0-87.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,318772,"[319027,319277,319526,319776,320024,320274]",320429,322305,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,89,328498,0.0-89.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,324110,"[324366,324616,324865,325115,325364.00000000006,325612]",325768,327123,2,1,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,90,332501,0.0-90.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,328771,332773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,91,338662,0.0-91.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,332774,"[333279,333779,334278,334778,335277,335777]",335931,337876,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,93,345462,0.0-93.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,339571,"[340078.00000000006,340578.00000000006,341078.00000000006,341578.00000000006,342077,342576]",342731,345142,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,95,352656,0.0-95.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,346767,"[347272,347772,348272,348771,349269,349770]",349925,351559,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,97,359440,0.0-97.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,353551,"[354057,354556,355055,355555,356054.00000000006,356554.00000000006]",356708,358383,1,1,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,99,366080,0.0-99.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,360194,"[360699,361198.00000000006,361697,362198.00000000006,362697,363196]",363350,364302,2,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,101,372584,0.0-101.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,366695,"[367200,367700,368199,368699,369198.00000000006,369697]",369852,370766,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,103,379276,0.0-103.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,373387,"[373893,374392,374892,375391,375890,376390]",376544,377833,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,105,386509,0.0-105.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,380620,"[381124,381625,382124,382623,383123,383622]",383776,385016,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,107,393746,0.0-107.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,387857,"[388362,388861,389361,389860,390359,390859]",391013,392520,2,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,108,394249,0.0-108.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,394017,394519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,109,398911,0.0-109.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,394520,"[394775.00000000006,395025.00000000006,395275.00000000006,395525.00000000006,395774,396023]",396178,396862,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,111,403692,0.0-111.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,399302,"[399557,399806,400056,400305,400555,400805]",400959,403154,2,0,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,113,408631,0.0-113.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,404241,"[404496,404745,404995,405243,405493,405743]",405898,407419,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,115,413798,0.0-115.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,409408,"[409663,409911,410162.00000000006,410412.00000000006,410661,410910]",411064,413537,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,117,419491,0.0-117.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,415101,"[415357,415606,415855,416105,416354,416603]",416758,418302,2,1,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,119,424921,0.0-119.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,420531,"[420786,421036,421285,421535,421784,422033]",422188,423989,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,120,428924,0.0-120.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,425191,429193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,121,435088,0.0-121.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,429195,"[429701,430201,430700,431200,431699,432198.00000000006]",432354,434371,2,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,123,441370,0.0-123.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,435479,"[435984.00000000006,436484.00000000006,436983,437483,437982,438481]",438636,440260,1,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,125,448500,0.0-125.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,442609,"[443114.00000000006,443614.00000000006,444113,444613,445112,445611]",445766,447197,0,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,127,455252,0.0-127.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,449361,"[449866,450364.00000000006,450865,451363,451863,452363]",452518,453788,0,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,129,461912,0.0-129.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,456020,"[456525.00000000006,457024,457524,458022,458523,459022]",459177,461309,0,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,131,468937,0.0-131.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,463045,"[463550,464050,464549.00000000006,465049.00000000006,465547,466047]",466202,467459,2,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,133,475603,0.0-133.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,469711,"[470217,470716,471216,471715.00000000006,472214,472713]",472869,474190,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,135,482105,0.0-135.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,476214,"[476719,477217,477718,478216,478716,479216]",479371,480400,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,136,482608,0.0-136.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,482374,482875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,137,488769,0.0-137.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,482877,"[483381,483882,484381,484881,485379,485878]",486034,486448,1,1,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,139,495872,0.0-139.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,489979,"[490484.00000000006,490983,491483,491983,492481,492981]",493136,493913,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,141,502813,0.0-141.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,496921,"[497426,497925,498425,498924.00000000006,499423,499923]",500077,501067,0,2,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,143,509214,0.0-143.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,503321,"[503826,504325,504825,505324,505823.00000000006,506323.00000000006]",506478,507710,1,1,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,145,515650,0.0-145.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,509758,"[510263.00000000006,510763.00000000006,511262,511761,512260.99999999994,512760]",512914,514933,0,2,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,147,522292,0.0-147.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,516400,"[516903,517403,517903,518402.00000000006,518902.00000000006,519402.00000000006]",519555,520877,1,2,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,149,528718,0.0-149.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,522824,"[523329.00000000006,523828,524328,524826,525326,525825]",525981,527732,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,151,535124,0.0-151.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,529232,"[529735,530234,530734,531234,531734,532233.0000000001]",532387,534029,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,152,539127,0.0-152.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,535390,539392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,153,545288,0.0-153.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,539394,"[539899,540399,540898,541398,541897,542396]",542551,544095,0,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,155,552049,0.0-155.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,546155,"[546661,547160,547659,548159,548658,549158]",549312,550879,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,157,559257,0.0-157.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,553364,"[553869,554368,554868,555368,555867,556366]",556520,558133,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,159,565819,0.0-159.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,559925,"[560429,560929,561429,561928,562427,562927]",563081,565047,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,161,572315,0.0-161.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,566420,"[566925.0000000001,567425.0000000001,567923,568423,568922,569422]",569577,571163,2,2,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,163,579031,0.0-163.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,573136,"[573642,574141,574641,575140,575639,576138]",576293,577653,2,2,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,165,585694,0.0-165.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,579798,"[580303,580802,581302,581802,582301,582800.0000000001]",582955,584365,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,167,592486,0.0-167.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,586591,"[587096,587595,588094,588595,589094,589592]",589747,591316,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,168,592989,0.0-168.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,592751,593253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,169,597649,0.0-169.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,593255,"[593510,593758,594009,594259,594508,594758]",594912,596434,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,171,602694,0.0-171.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,598300,"[598555.0000000001,598805.0000000001,599054,599303,599552,599802]",599957,601815,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,173,608329,0.0-173.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,603934,"[604188,604437,604687,604936,605186,605436]",605589,606966,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,175,613386,0.0-175.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,608991,"[609245,609495,609744,609994,610243,610493]",610647,612270,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,177,618670,0.0-177.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,614274,"[614529,614779,615029,615278,615527,615776.0000000001]",615930,617525,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,179,623851,0.0-179.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,619456,"[619710,619960,620210,620459.0000000001,620709.0000000001,620958]",621111,623078,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,181,629518,0.0-181.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,625121,"[625376,625626,625875,626125,626374,626624]",626778,628544,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-info-card,182,630021,0.0-182.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,629782,630283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,183,636181,0.0-183.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,630285,"[630789,631289,631789,632288,632788,633286]",633441,635018,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,185,642499,0.0-185.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,636604,"[637108.0000000001,637608.0000000001,638107,638607,639106,639606]",639760,640961,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,187,649451,0.0-187.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,643554,"[644059,644559,645058,645557,646057,646557]",646711,648602,0,2,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-trial,189,655972,0.0-189.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,NULL,NULL,650076,"[650581,651081,651580,652080,652579.0000000001,653078]",653231,654977,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.00000000000006_59779,6525710,20,Female,NULL,NULL,ts-block-break,190,655979,0.0-190.0,2020-06-08_blueprint_4a1eb7bb9ca8df26499a32ddc418f82a.json,NULL,NULL,656235,656240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
