type,occurence,index_raw,participant_id,participant_age,participant_gender,time_start,participant_ans,target_ans,response_time,changed_shifted,switch_type,first_switch_rt,accuracy
TrialSpatialSpan,4,188,rahul_pilot,20,m,3043.581361,1,1,2.630816,,none,,1
TrialSpatialSpan,4,189,rahul_pilot,20,m,3059.24458,1,0,2.661043,,none,,0
TrialSpatialSpan,4,190,rahul_pilot,20,m,3075.063486,0,0,1.748402,,none,,1
TrialSpatialSpan,4,191,rahul_pilot,20,m,3088.679226,1,1,1.351106,,none,,1
TrialSpatialSpan,4,192,rahul_pilot,20,m,3101.937775,0,2,2.527121,,none,,0
TrialSpatialSpan,4,193,rahul_pilot,20,m,3117.73688,2,2,2.184354,,none,,1
TrialSpatialSpan,4,194,rahul_pilot,20,m,3132.184873,0,0,1.822308,,none,,1
TrialSpatialSpan,4,195,rahul_pilot,20,m,3146.601135,1,0,0.981088,,none,,0
TrialSpatialSpan,4,196,rahul_pilot,20,m,3158.48034,0,0,2.60797,,none,,1
TrialSpatialSpan,4,197,rahul_pilot,20,m,3174.162906,2,2,2.58909,,none,,1
TrialSpatialSpan,4,198,rahul_pilot,20,m,3189.752184,1,1,1.726054,,none,,1
TrialSpatialSpan,4,199,rahul_pilot,20,m,3203.401123,-1,2,,,none,,0
TrialSpatialSpan,4,218,rahul_pilot,20,m,3463.642161,2,2,1.70773,,none,2.225057,1
TrialSpatialSpan,5,224,gus_pilot,26,m,3541.773358,2,2,1.730547,1,none,,1
TrialSpatialSpan,5,225,gus_pilot,26,m,3555.391046,1,1,1.648211,,none,,1
TrialSpatialSpan,5,226,gus_pilot,26,m,3568.861425,1,1,1.622417,,none,,1
TrialSpatialSpan,5,227,gus_pilot,26,m,3582.045617,2,2,2.486944,,none,,1
TrialSpatialSpan,5,228,gus_pilot,26,m,3597.24405,0,0,2.255811,,none,,1
TrialSpatialSpan,5,229,gus_pilot,26,m,3612.084934,2,2,2.034593,,none,,1
TrialSpatialSpan,5,230,gus_pilot,26,m,3625.900501,1,1,1.588691,,none,,1
TrialSpatialSpan,5,231,gus_pilot,26,m,3639.19627,1,1,2.751314,,none,,1
TrialSpatialSpan,5,219,rahul_pilot,20,m,3477.561422,1,1,1.773697,1,none,,1
TrialSpatialSpan,5,220,rahul_pilot,20,m,3490.957372,2,2,2.575267,,none,,1
TrialSpatialSpan,5,221,rahul_pilot,20,m,3506.733161,0,0,2.326241,,none,,1
TrialSpatialSpan,5,222,rahul_pilot,20,m,3522.00551,0,0,2.570276,,none,,1
TrialSpatialSpan,5,223,rahul_pilot,20,m,3537.389471,0,1,2.032114,,none,,0
TrialSpatialSpan,5,224,rahul_pilot,20,m,3551.971381,0,0,2.814803,,none,1.730547,1
