,index_raw,auto_participant_id,participant_age,participant_gender,type,trial_type,trial_index,time_start,participant_ans,target_ans,accuracy,response_time,changed_shifted,switch_type,occurence,first_switch_rt
759,152,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,268.0,900777.285,0.0,0.0,1.0,1412.7449999999953,0.0,none,6.0,
760,153,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,270.0,907274.28,2.0,2.0,1.0,1391.6449999999022,0.0,none,6.0,
761,154,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,272.0,913684.105,1.0,1.0,1.0,1911.5649999999441,0.0,none,6.0,
762,155,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,274.0,920797.62,0.0,2.0,,2483.4949999999953,0.0,none,6.0,
763,156,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,276.0,927795.005,2.0,2.0,1.0,1053.609999999986,0.0,none,6.0,
5019,121,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,212.0,701794.0,0.0,0.0,1.0,1208.0,1.0,DS-SR,6.0,
5020,122,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,214.0,708203.0,1.0,2.0,,767.0,0.0,none,6.0,
5021,123,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,216.0,715428.0,1.0,1.0,1.0,1220.0,0.0,none,6.0,
5022,124,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,218.0,721902.0,1.0,1.0,1.0,2928.0,0.0,none,6.0,
5023,125,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,220.0,728619.0,0.0,2.0,,1320.0,0.0,none,6.0,
5024,126,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,222.0,735018.0,0.0,2.0,,948.0,0.0,none,6.0,
5025,127,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,224.0,742184.0,0.0,1.0,,1297.0,0.0,none,6.0,
5026,128,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,226.0,748861.0,1.0,0.0,,1177.0,0.0,none,6.0,
1149,171,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-rotation,ts-trial,302.0,1084304.185,1.0,2.0,,1552.9200000001583,1.0,DS-SR,6.0,
1151,172,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-rotation,ts-trial,304.0,1090873.045,2.0,0.0,,1188.0750000001863,0.0,none,6.0,
1153,173,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-rotation,ts-trial,306.0,1097917.47,1.0,1.0,1.0,1425.844999999972,0.0,none,6.0,
1155,174,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-rotation,ts-trial,308.0,1104288.78,1.0,2.0,,2235.149999999907,0.0,none,6.0,
1157,175,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-rotation,ts-trial,310.0,1111379.385,1.0,2.0,,2729.9150000000373,0.0,none,6.0,
1159,176,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-rotation,ts-trial,312.0,1118549.955,0.0,0.0,1.0,2373.9899999999907,0.0,none,6.0,
3638,164,217_86855,20.0,Female,ts-trial-spatial-rotation,ts-trial,288.0,936678.0,1.0,1.0,1.0,2594.0,1.0,DS-SR,6.0,
3639,165,217_86855,20.0,Female,ts-trial-spatial-rotation,ts-trial,290.0,943235.0,1.0,0.0,,2527.0,0.0,none,6.0,
3640,166,217_86855,20.0,Female,ts-trial-spatial-rotation,ts-trial,292.0,949897.0,0.0,2.0,,2739.0,0.0,none,6.0,
3641,167,217_86855,20.0,Female,ts-trial-spatial-rotation,ts-trial,294.0,956430.0,1.0,1.0,1.0,2751.0,0.0,none,6.0,
3642,168,217_86855,20.0,Female,ts-trial-spatial-rotation,ts-trial,296.0,963428.0,2.0,2.0,1.0,2273.0,0.0,none,6.0,
3643,169,217_86855,20.0,Female,ts-trial-spatial-rotation,ts-trial,298.0,970090.0,1.0,2.0,,2777.0,0.0,none,6.0,
3644,170,217_86855,20.0,Female,ts-trial-spatial-rotation,ts-trial,300.0,976556.0,0.0,0.0,1.0,1912.0,0.0,none,6.0,
4028,132,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,232.0,779632.0,0.0,0.0,1.0,1766.0,1.0,DS-SR,6.0,
4029,133,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,234.0,786110.0,0.0,1.0,,1371.0,0.0,none,6.0,
4030,134,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,236.0,793041.0,1.0,0.0,,1393.0,0.0,none,6.0,
4031,135,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,238.0,800121.0,2.0,2.0,1.0,1000.0,0.0,none,6.0,
4032,136,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,240.0,807350.0,1.0,0.0,,817.0,0.0,none,6.0,
4033,137,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,242.0,814071.0,1.0,0.0,,1008.0,0.0,none,6.0,
4034,138,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,244.0,820520.0,0.0,1.0,,1103.0,0.0,none,6.0,
4035,139,232_72278,19.0,Female,ts-trial-spatial-rotation,ts-trial,246.0,826940.0,0.0,0.0,1.0,1092.0,0.0,none,6.0,
1899,110,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-rotation,ts-trial,194.0,673768.98,0.0,0.0,1.0,2001.2150000000838,1.0,none,6.0,
1900,111,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-rotation,ts-trial,196.0,680621.205,0.0,0.0,1.0,2002.4149999999208,0.0,none,6.0,
1901,112,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-rotation,ts-trial,198.0,687543.25,2.0,2.0,1.0,1989.8199999999488,0.0,none,6.0,
471,125,251.67000001238193_90175,20.0,Female,ts-trial-spatial-rotation,ts-trial,218.0,767312.645,1.0,1.0,1.0,1773.9500000000698,1.0,DS-SR,6.0,
473,126,251.67000001238193_90175,20.0,Female,ts-trial-spatial-rotation,ts-trial,220.0,773866.41,0.0,0.0,1.0,1389.1149999999907,0.0,none,6.0,
475,127,251.67000001238193_90175,20.0,Female,ts-trial-spatial-rotation,ts-trial,222.0,780849.33,0.0,0.0,1.0,1453.5999999999767,0.0,none,6.0,
478,128,251.67000001238193_90175,20.0,Female,ts-trial-spatial-rotation,ts-trial,224.0,787381.065,2.0,2.0,1.0,1774.1749999999302,0.0,none,6.0,
480,129,251.67000001238193_90175,20.0,Female,ts-trial-spatial-rotation,ts-trial,226.0,793962.76,0.0,0.0,1.0,1192.420000000042,0.0,none,6.0,
482,130,251.67000001238193_90175,20.0,Female,ts-trial-spatial-rotation,ts-trial,228.0,800330.135,1.0,1.0,1.0,2447.0050000000047,0.0,none,6.0,
484,131,251.67000001238193_90175,20.0,Female,ts-trial-spatial-rotation,ts-trial,230.0,807186.935,0.0,2.0,,1914.079999999958,0.0,none,6.0,
2557,140,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,246.0,784076.8,1.0,2.0,,1357.3250000000698,1.0,DS-SR,6.0,
2558,141,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,248.0,791274.24,,2.0,,,0.0,none,6.0,
2559,142,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,250.0,798112.465,1.0,0.0,,254.30500000005122,0.0,none,6.0,
2560,143,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,252.0,804405.065,2.0,2.0,1.0,1122.125,0.0,none,6.0,
2561,144,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,254.0,811628.44,1.0,1.0,1.0,1267.8800000000047,0.0,none,6.0,
2562,145,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,256.0,817953.92,1.0,1.0,1.0,1761.5350000000326,0.0,none,6.0,
2563,146,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,258.0,824718.175,0.0,2.0,,885.484999999986,0.0,none,6.0,
2564,147,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,260.0,831186.58,0.0,2.0,,1348.5349999999162,0.0,none,6.0,
2565,148,268.8400000006368_67932,20.0,female,ts-trial-spatial-rotation,ts-trial,262.0,837882.01,0.0,1.0,,1480.8950000000186,0.0,none,6.0,
108,109,283.00000000000006_59779,20.0,Female,ts-trial-spatial-rotation,ts-trial,192.0,660244.0,0.0,1.0,,1759.0,1.0,none,6.0,
109,110,283.00000000000006_59779,20.0,Female,ts-trial-spatial-rotation,ts-trial,194.0,667344.0,2.0,1.0,,1959.0,0.0,none,6.0,
110,111,283.00000000000006_59779,20.0,Female,ts-trial-spatial-rotation,ts-trial,196.0,674210.0,0.0,1.0,,1870.0,0.0,none,6.0,
111,112,283.00000000000006_59779,20.0,Female,ts-trial-spatial-rotation,ts-trial,198.0,681392.0,0.0,2.0,,1288.0,0.0,none,6.0,
2371,164,293.7149999997928_80595,20.0,Female,ts-trial-spatial-rotation,ts-trial,288.0,951706.295,0.0,1.0,,2130.9400000000605,1.0,DS-SR,6.0,
2372,165,293.7149999997928_80595,20.0,Female,ts-trial-spatial-rotation,ts-trial,290.0,958271.19,0.0,0.0,1.0,2241.230000000098,0.0,none,6.0,
2373,166,293.7149999997928_80595,20.0,Female,ts-trial-spatial-rotation,ts-trial,292.0,964942.97,1.0,2.0,,1336.4550000000745,0.0,none,6.0,
2374,167,293.7149999997928_80595,20.0,Female,ts-trial-spatial-rotation,ts-trial,294.0,971483.59,0.0,1.0,,1510.3399999999674,0.0,none,6.0,
2375,168,293.7149999997928_80595,20.0,Female,ts-trial-spatial-rotation,ts-trial,296.0,978483.36,1.0,2.0,,1179.9000000000233,0.0,none,6.0,
2376,169,293.7149999997928_80595,20.0,Female,ts-trial-spatial-rotation,ts-trial,298.0,985150.75,0.0,2.0,,1396.2700000000186,0.0,none,6.0,
2377,170,293.7149999997928_80595,20.0,Female,ts-trial-spatial-rotation,ts-trial,300.0,991627.595,0.0,0.0,1.0,1395.219999999972,0.0,none,6.0,
4222,150,316_38703,21.0,Female,ts-trial-spatial-rotation,ts-trial,266.0,886216.0,0.0,1.0,,1398.0,1.0,SS-SR,6.0,
4223,151,316_38703,21.0,Female,ts-trial-spatial-rotation,ts-trial,268.0,893389.0,1.0,1.0,1.0,1672.0,0.0,none,6.0,
4224,152,316_38703,21.0,Female,ts-trial-spatial-rotation,ts-trial,270.0,899776.0,2.0,1.0,,1721.0,0.0,none,6.0,
4225,153,316_38703,21.0,Female,ts-trial-spatial-rotation,ts-trial,272.0,906654.0,0.0,2.0,,2265.0,0.0,none,6.0,
4226,154,316_38703,21.0,Female,ts-trial-spatial-rotation,ts-trial,274.0,913778.0,0.0,0.0,1.0,1641.0,0.0,none,6.0,
4227,155,316_38703,21.0,Female,ts-trial-spatial-rotation,ts-trial,276.0,920392.0,0.0,0.0,1.0,1335.0,0.0,none,6.0,
4228,156,316_38703,21.0,Female,ts-trial-spatial-rotation,ts-trial,278.0,927626.0,0.0,1.0,,1670.0,0.0,none,6.0,
3368,106,394_3084,20.0,female,ts-trial-spatial-rotation,ts-trial,189.0,612529.0,1.0,1.0,1.0,1661.0,1.0,DS-SR,6.0,
3369,107,394_3084,20.0,female,ts-trial-spatial-rotation,ts-trial,191.0,619015.0,0.0,1.0,,1029.0,0.0,none,6.0,
3370,108,394_3084,20.0,female,ts-trial-spatial-rotation,ts-trial,193.0,625702.0,1.0,1.0,1.0,1767.0,0.0,none,6.0,
3372,110,394_3084,20.0,female,ts-trial-spatial-rotation,ts-trial,195.0,632348.0,2.0,1.0,,1247.0,0.0,none,6.0,
4857,164,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,288.0,952090.6,0.0,0.0,1.0,1966.8399999999674,1.0,SS-SR,6.0,
4858,165,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,290.0,959046.185,1.0,1.0,1.0,2535.305000000051,0.0,none,6.0,
4859,166,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,292.0,965838.295,1.0,0.0,,2803.1999999999534,0.0,none,6.0,
4860,167,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,294.0,972534.345,2.0,2.0,1.0,1813.4000000000233,0.0,none,6.0,
4861,168,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,296.0,978812.76,0.0,0.0,1.0,1719.359999999986,0.0,none,6.0,
4862,169,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,298.0,985328.935,0.0,0.0,1.0,1359.3699999999953,0.0,none,6.0,
4863,170,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,300.0,991711.09,0.0,1.0,,1636.8950000000186,0.0,none,6.0,
4864,171,452.40499999999884_3732,20.0,Female,ts-trial-spatial-rotation,ts-trial,302.0,998796.4,0.0,0.0,1.0,2496.5749999999534,0.0,none,6.0,
4388,108,4597.265000003972_15055,18.0,Female,ts-trial-spatial-rotation,ts-trial,190.0,667312.39,0.0,0.0,1.0,2812.6500000000233,1.0,none,6.0,
4389,109,4597.265000003972_15055,18.0,Female,ts-trial-spatial-rotation,ts-trial,192.0,674435.31,1.0,2.0,,1528.5549999999348,0.0,none,6.0,
4390,110,4597.265000003972_15055,18.0,Female,ts-trial-spatial-rotation,ts-trial,194.0,680757.475,0.0,0.0,1.0,1453.109999999986,0.0,none,6.0,
1121,147,462.85000001080334_70250,21.0,Female,ts-trial-spatial-rotation,ts-trial,260.0,875847.75,2.0,1.0,,1794.2850000000326,1.0,DS-SR,6.0,
1123,148,462.85000001080334_70250,21.0,Female,ts-trial-spatial-rotation,ts-trial,262.0,882802.395,2.0,2.0,1.0,1539.1749999999302,0.0,none,6.0,
1125,149,462.85000001080334_70250,21.0,Female,ts-trial-spatial-rotation,ts-trial,264.0,889481.875,0.0,0.0,1.0,1798.4749999999767,0.0,none,6.0,
1127,150,462.85000001080334_70250,21.0,Female,ts-trial-spatial-rotation,ts-trial,266.0,896170.065,0.0,2.0,,1788.3349999999627,0.0,none,6.0,
1129,151,462.85000001080334_70250,21.0,Female,ts-trial-spatial-rotation,ts-trial,268.0,902461.9,,2.0,,,0.0,none,6.0,
1132,152,462.85000001080334_70250,21.0,Female,ts-trial-spatial-rotation,ts-trial,270.0,909448.005,2.0,2.0,1.0,1491.5250000000233,0.0,none,6.0,
1134,153,462.85000001080334_70250,21.0,Female,ts-trial-spatial-rotation,ts-trial,272.0,915760.215,2.0,2.0,1.0,1871.140000000014,0.0,none,6.0,
2984,139,550.7099999999809_41239,18.0,female,ts-trial-spatial-rotation,ts-trial,244.0,862550.6,1.0,1.0,1.0,2762.155000000028,1.0,SS-SR,6.0,
2985,140,550.7099999999809_41239,18.0,female,ts-trial-spatial-rotation,ts-trial,246.0,869341.18,0.0,0.0,1.0,1541.9650000000838,0.0,none,6.0,
2986,141,550.7099999999809_41239,18.0,female,ts-trial-spatial-rotation,ts-trial,248.0,876223.335,2.0,0.0,,2005.8200000000652,0.0,none,6.0,
2987,142,550.7099999999809_41239,18.0,female,ts-trial-spatial-rotation,ts-trial,250.0,882875.245,0.0,1.0,,1179.780000000028,0.0,none,6.0,
2988,143,550.7099999999809_41239,18.0,female,ts-trial-spatial-rotation,ts-trial,252.0,890056.705,1.0,1.0,1.0,1714.7850000000326,0.0,none,6.0,
2989,144,550.7099999999809_41239,18.0,female,ts-trial-spatial-rotation,ts-trial,254.0,896902.93,1.0,0.0,,2168.0400000000373,0.0,none,6.0,
2990,145,550.7099999999809_41239,18.0,female,ts-trial-spatial-rotation,ts-trial,256.0,903623.215,2.0,2.0,1.0,1784.109999999986,0.0,none,6.0,
3188,131,569.4950000033714_22620,19.0,Female,ts-trial-spatial-rotation,ts-trial,230.0,775750.605,0.0,0.0,1.0,1494.4749999999767,1.0,DS-SR,6.0,
3189,132,569.4950000033714_22620,19.0,Female,ts-trial-spatial-rotation,ts-trial,232.0,782486.18,0.0,1.0,,1775.1000000000931,0.0,none,6.0,
3190,133,569.4950000033714_22620,19.0,Female,ts-trial-spatial-rotation,ts-trial,234.0,789043.105,1.0,1.0,1.0,1817.1950000000652,0.0,none,6.0,
3191,134,569.4950000033714_22620,19.0,Female,ts-trial-spatial-rotation,ts-trial,236.0,796093.28,2.0,2.0,1.0,1636.4799999999814,0.0,none,6.0,
3192,135,569.4950000033714_22620,19.0,Female,ts-trial-spatial-rotation,ts-trial,238.0,803056.425,1.0,1.0,1.0,2313.7550000000047,0.0,none,6.0,
3193,136,569.4950000033714_22620,19.0,Female,ts-trial-spatial-rotation,ts-trial,240.0,810101.02,0.0,0.0,1.0,1748.8349999999627,0.0,none,6.0,
3194,137,569.4950000033714_22620,19.0,Female,ts-trial-spatial-rotation,ts-trial,242.0,816694.695,2.0,2.0,1.0,1553.9949999999953,0.0,none,6.0,
2133,135,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,236.0,792355.3,2.0,0.0,,1892.420000000042,1.0,SS-SR,6.0,
2134,136,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,238.0,799560.255,0.0,1.0,,1139.7000000000698,0.0,none,6.0,
2135,137,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,240.0,806303.205,2.0,0.0,,1291.969999999972,0.0,none,6.0,
2136,138,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,242.0,812684.66,1.0,0.0,,2411.4599999999627,0.0,none,6.0,
2137,139,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,244.0,818978.615,,0.0,,,0.0,none,6.0,
2138,140,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,246.0,825625.415,0.0,0.0,1.0,1328.844999999972,0.0,none,6.0,
2139,141,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,248.0,832266.95,1.0,2.0,,1507.6600000000326,0.0,none,6.0,
2140,142,611.2100000027567_97917,19.0,male,ts-trial-spatial-rotation,ts-trial,250.0,839373.25,1.0,0.0,,2550.4250000000466,0.0,none,6.0,
4591,103,755.2750000031665_40766,19.0,Female,ts-trial-spatial-rotation,ts-trial,180.0,633642.85,0.0,1.0,,1980.2550000000047,1.0,none,6.0,
4592,104,755.2750000031665_40766,19.0,Female,ts-trial-spatial-rotation,ts-trial,182.0,640544.545,2.0,2.0,1.0,1741.3800000000047,0.0,none,6.0,
4593,105,755.2750000031665_40766,19.0,Female,ts-trial-spatial-rotation,ts-trial,184.0,647620.54,1.0,1.0,1.0,1946.5050000000047,0.0,none,6.0,
426,123,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,216.0,758219.105,,2.0,,,1.0,SS-SR,6.0,
430,124,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,218.0,765218.37,0.0,0.0,1.0,2394.530000000028,0.0,none,6.0,
432,125,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,220.0,772084.605,1.0,1.0,1.0,2442.1750000000466,0.0,none,6.0,
435,126,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,222.0,778437.235,1.0,1.0,1.0,2457.3499999999767,0.0,none,6.0,
437,127,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,224.0,785125.06,1.0,1.0,1.0,2154.045000000042,0.0,none,6.0,
439,128,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,226.0,791791.335,0.0,0.0,1.0,2113.5749999999534,0.0,none,6.0,
441,129,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,228.0,798415.915,1.0,1.0,1.0,2978.289999999921,0.0,none,6.0,
443,130,831.5449999936391_42874,21.0,female,ts-trial-spatial-rotation,ts-trial,230.0,804938.67,2.0,2.0,1.0,2393.405000000028,0.0,none,6.0,
1754,105,870_66478,19.0,Female,ts-trial-spatial-rotation,ts-trial,184.0,614270.0,0.0,0.0,1.0,1320.0,1.0,none,6.0,
1755,106,870_66478,19.0,Female,ts-trial-spatial-rotation,ts-trial,186.0,620890.0,1.0,0.0,,1588.0,0.0,none,6.0,
1756,107,870_66478,19.0,Female,ts-trial-spatial-rotation,ts-trial,188.0,627627.0,2.0,1.0,,1311.0,0.0,none,6.0,
1592,139,961_63147,19.0,Female,ts-trial-spatial-rotation,ts-trial,244.0,855794.0,1.0,1.0,1.0,881.0,1.0,SS-SR,6.0,
1593,140,961_63147,19.0,Female,ts-trial-spatial-rotation,ts-trial,246.0,862523.0,1.0,1.0,1.0,1601.0,0.0,none,6.0,
1594,141,961_63147,19.0,Female,ts-trial-spatial-rotation,ts-trial,248.0,868902.0,0.0,1.0,,1408.0,0.0,none,6.0,
1595,142,961_63147,19.0,Female,ts-trial-spatial-rotation,ts-trial,250.0,876102.0,0.0,2.0,,1010.0,0.0,none,6.0,
1596,143,961_63147,19.0,Female,ts-trial-spatial-rotation,ts-trial,252.0,882698.0,,1.0,,,0.0,none,6.0,
1597,144,961_63147,19.0,Female,ts-trial-spatial-rotation,ts-trial,254.0,889335.0,0.0,0.0,1.0,1742.0,0.0,none,6.0,1584.3950000000186
1408,162,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,284.0,915553.585,0.0,0.0,1.0,1301.515000000014,1.0,SS-SR,7.0,
1409,163,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,286.0,922731.71,0.0,1.0,,1030.859999999986,0.0,none,7.0,
1410,164,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,288.0,929583.49,0.0,0.0,1.0,708.890000000014,0.0,none,7.0,
1411,165,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,290.0,936105.66,2.0,2.0,1.0,1442.8200000000652,0.0,none,7.0,
1412,166,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,292.0,943153.78,1.0,1.0,1.0,343.1450000000186,0.0,none,7.0,
1413,167,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,294.0,950261.76,0.0,0.0,1.0,901.4549999999581,0.0,none,7.0,
1414,168,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,296.0,957481.79,0.0,1.0,,1915.8549999999814,0.0,none,7.0,
1415,169,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-rotation,ts-trial,298.0,964367.91,0.0,0.0,1.0,1823.4399999999441,0.0,none,7.0,
3837,153,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,270.0,923056.8,0.0,0.0,1.0,1971.0899999999674,1.0,SS-SR,7.0,
3838,154,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,272.0,930085.645,1.0,1.0,1.0,967.7800000000279,0.0,none,7.0,
3839,155,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,274.0,936504.48,1.0,2.0,,2525.0899999999674,0.0,none,7.0,
3840,156,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,276.0,942769.7,1.0,1.0,1.0,2377.9799999999814,0.0,none,7.0,
3841,157,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,278.0,949121.77,1.0,2.0,,2986.859999999986,0.0,none,7.0,
3842,158,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,280.0,955911.595,0.0,2.0,,2126.0100000000093,0.0,none,7.0,
3843,159,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,282.0,962319.46,2.0,2.0,1.0,2057.170000000042,0.0,none,7.0,
3844,160,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-rotation,ts-trial,284.0,969526.215,2.0,2.0,1.0,1708.5250000000233,0.0,none,7.0,
2816,185,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,326.0,1302033.12,0.0,0.0,1.0,1340.7050000000745,1.0,DS-SR,7.0,
2817,186,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,328.0,1308495.86,0.0,2.0,,1138.0850000001956,0.0,none,7.0,
2818,187,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,330.0,1315744.25,0.0,0.0,1.0,1158.339999999851,0.0,none,7.0,
2819,188,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,332.0,1322628.695,1.0,1.0,1.0,1129.9199999999255,0.0,none,7.0,
2820,189,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,334.0,1329668.975,2.0,2.0,1.0,1142.2450000001118,0.0,none,7.0,
2821,190,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,336.0,1336251.435,2.0,2.0,1.0,1009.0800000000745,0.0,none,7.0,
2822,191,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,338.0,1342750.545,2.0,0.0,,1393.6799999999348,0.0,none,7.0,
2823,192,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,340.0,1349328.64,2.0,2.0,1.0,1458.9950000001118,0.0,none,7.0,
2824,193,1273.4650000929832_33389,22.0,female,ts-trial-spatial-rotation,ts-trial,342.0,1355844.36,0.0,0.0,1.0,965.6199999998789,0.0,none,7.0,
774,167,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,294.0,980654.215,0.0,0.0,1.0,1280.4799999999814,1.0,DS-SR,7.0,
775,168,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,296.0,986955.0,1.0,1.0,1.0,1828.3149999999441,0.0,none,7.0,
776,169,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,298.0,993289.77,1.0,0.0,,1757.359999999986,0.0,none,7.0,
777,170,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,300.0,1000518.915,1.0,1.0,1.0,1171.2399999999907,0.0,none,7.0,
778,171,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,302.0,1007641.72,2.0,2.0,1.0,1315.8649999999907,0.0,none,7.0,
779,172,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,304.0,1014638.77,2.0,2.0,1.0,1197.5899999999674,0.0,none,7.0,
780,173,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,306.0,1021245.585,1.0,1.0,1.0,1496.3800000000047,0.0,none,7.0,
781,174,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,308.0,1028244.71,2.0,2.0,1.0,1196.4799999999814,0.0,none,7.0,
782,175,1718.75_45854,19.0,Female,ts-trial-spatial-rotation,ts-trial,310.0,1035250.53,0.0,0.0,1.0,1624.5549999999348,0.0,none,7.0,
5056,158,1830_2921,22.0,Male,ts-trial-spatial-rotation,ts-trial,278.0,916505.0,1.0,1.0,1.0,1229.0,1.0,SS-SR,7.0,
