,index_raw,auto_participant_id,participant_age,participant_gender,type,trial_type,trial_index,time_start,participant_ans,target_ans,accuracy,response_time,changed_shifted,switch_type,occurence
597,15,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,29,124806.37,1,1,1,1294.315,0,DS-SS,1
601,16,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,31,131496.94,1,1,1,2002.45,0,DS-SS,1
604,17,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,33,137942.095,1,1,1,2560.425,0,DS-SS,1
607,18,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,35,144771.52,2,2,1,1898.62,0,DS-SS,1
670,39,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,71,262636.425,0,0,1,1720.385,1,SR-SS,2
672,40,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,73,269899.45,0,0,1,922.01,0,SR-SS,2
674,41,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,75,277039.25,0,2,,2123.495,0,SR-SS,2
676,42,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,77,283964.455,1,2,,1650.3,0,SR-SS,2
678,43,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,79,290781.1,2,2,1,2077.595,0,SR-SS,2
680,44,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,81,297226.86,1,0,,2626.245,0,SR-SS,2
682,45,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,83,303730.39,2,2,1,1560.12,0,SR-SS,2
684,46,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,85,310760.28,2,1,,1934.325,0,SR-SS,2
705,58,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,105,363439.94,2,0,,1610.88,1,DS-SS,3
707,59,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,107,370410.74,0,1,,1543.82,0,DS-SS,3
710,60,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,109,377098.455,1,1,1,1739.795,0,DS-SS,3
711,61,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,111,383898.32,1,1,1,1560.35,0,DS-SS,3
712,62,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,113,390202.42,1,0,,1590.925,0,DS-SS,3
713,63,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,115,397182.825,1,1,1,1745.305,0,DS-SS,3
714,64,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,117,403872.535,0,2,,2718.71,0,DS-SS,3
726,76,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,137,477857.79,2,1,,1519.53,1,SR-SS,4
727,77,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,139,484195.905,1,0,,1614.22,0,SR-SS,4
728,78,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,141,491005.875,2,1,,2317.525,0,SR-SS,4
729,79,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,143,497313.815,0,2,,1566.665,0,SR-SS,4
730,80,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,145,503660.235,2,1,,928.77,0,SR-SS,4
731,81,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,147,510040.17,1,1,1,1037.89,0,SR-SS,4
748,98,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,175,603330.34,1,1,1,1408.13,1,DS-SS,5
749,99,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,177,609606.825,1,1,1,1492.665,0,DS-SS,5
750,100,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,179,616241.725,0,0,1,1083.905,0,DS-SS,5
751,101,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,181,622918.34,0,0,1,1170.52,0,DS-SS,5
752,102,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,183,630101.01,0,0,1,1462.615,0,DS-SS,5
753,103,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,185,636513.025,1,2,,1448.54,0,DS-SS,5
754,104,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,187,643698.34,2,2,1,1786.31,0,DS-SS,5
755,105,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,189,650291.305,2,1,,1422.185,0,DS-SS,5
756,106,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,191,656868.405,0,0,1,1314.785,0,DS-SS,5
781,131,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,230,778950.06,2,0,,1647.48,1,SR-SS,6
782,132,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,232,785848.115,0,1,,1482.655,0,SR-SS,6
783,133,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,234,793104.815,0,0,1,1327.75,0,SR-SS,6
784,134,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,236,799520.48,0,0,1,1636.65,0,SR-SS,6
785,135,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,238,806014.17,2,2,1,1606.815,0,SR-SS,6
786,136,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,240,812642.675,2,0,,1171.79,0,SR-SS,6
787,137,1718.75_45854,19,Female,ts-trial-spatial-span,ts-trial,242,819732.535,1,2,,1749.875,0,SR-SS,6
