,index_raw,participant_id,participant_age,participant_gender,type,time_start,time_response_submitted,participant_ans,target_ans
1615,177,jess_pilot,21,f,TrialSpatialSpan,2128.438648,2.104991,1,0
1616,178,jess_pilot,21,f,TrialSpatialSpan,2143.176774,2.043059,1,0
1617,179,jess_pilot,21,f,TrialSpatialSpan,2157.128576,2.608462,2,0
1618,180,jess_pilot,21,f,TrialSpatialSpan,2172.459258,2.062366,0,0
1619,181,jess_pilot,21,f,TrialSpatialSpan,2187.039996,1.926462,1,1
1620,182,jess_pilot,21,f,TrialSpatialSpan,2201.08638,1.8436,0,2
1621,183,jess_pilot,21,f,TrialSpatialSpan,2215.064539,2.200254,0,0
1622,184,jess_pilot,21,f,TrialSpatialSpan,2230.22765,1.612494,2,2
1623,185,jess_pilot,21,f,TrialSpatialSpan,2244.0109390000002,2.067295,0,0
1624,186,jess_pilot,21,f,TrialSpatialSpan,2258.354923,2.2935,1,1
1625,187,jess_pilot,21,f,TrialSpatialSpan,2273.309928,2.1759150000000003,2,1
1626,188,jess_pilot,21,f,TrialSpatialSpan,2287.44525,1.9964,0,0
1627,189,jess_pilot,21,f,TrialSpatialSpan,2512.970834,2.0712919999999997,1,1
1628,190,jess_pilot,21,f,TrialSpatialSpan,2527.587208,1.988431,2,0
1723,191,jess_pilot,21,f,TrialSpatialSpan,2541.555775,1.6541279999999998,1,1
1724,192,jess_pilot,21,f,TrialSpatialSpan,2555.6426579999998,1.6075030000000001,2,2
1725,193,jess_pilot,21,f,TrialSpatialSpan,2569.137814,1.999843,1,1
1726,194,jess_pilot,21,f,TrialSpatialSpan,2583.539902,2.460638,0,0
1727,195,jess_pilot,21,f,TrialSpatialSpan,2598.483626,1.239535,2,2
1728,196,jess_pilot,21,f,TrialSpatialSpan,2611.237462,1.576782,2,2
1729,197,jess_pilot,21,f,TrialSpatialSpan,2624.669968,1.7588139999999999,0,0
1730,198,jess_pilot,21,f,TrialSpatialSpan,2762.513729,2.670959,2,2
1731,199,jess_pilot,21,f,TrialSpatialSpan,2777.70645,1.2355530000000001,0,0
1732,200,jess_pilot,21,f,TrialSpatialSpan,2790.177158,2.2458869999999997,1,1
1733,201,jess_pilot,21,f,TrialSpatialSpan,2805.274307,2.756268,0,2
1734,202,jess_pilot,21,f,TrialSpatialSpan,2820.559747,2.784046,2,1
1735,203,jess_pilot,21,f,TrialSpatialSpan,2836.346952,2.85299,0,0
1736,204,jess_pilot,21,f,TrialSpatialSpan,2852.646646,2.696254,1,2
1737,205,jess_pilot,21,f,TrialSpatialSpan,2867.778537,2.064352,1,1
1738,206,jess_pilot,21,f,TrialSpatialSpan,2882.556287,2.612925,2,1
1739,207,jess_pilot,21,f,TrialSpatialSpan,2897.557813,2.5370310000000003,2,2
6,1,pete_pilot,31,m,TrialDigitSpan,291.86726160000006,1.6591205000000002,1,1
116,2,pete_pilot,31,m,TrialDigitSpan,305.1947944,1.2464812,0,0
117,3,pete_pilot,31,m,TrialDigitSpan,317.6837139,1.4503035,0,0
118,4,pete_pilot,31,m,TrialDigitSpan,331.2519612,0.9786074,0,0
119,5,pete_pilot,31,m,TrialDigitSpan,343.9247551,1.5807541,2,2
120,6,pete_pilot,31,m,TrialDigitSpan,357.0906315,1.3208492,0,0
121,7,pete_pilot,31,m,TrialDigitSpan,369.8924024,1.4031856000000003,1,1
122,8,pete_pilot,31,m,TrialDigitSpan,383.16240189999996,1.5807545,0,0
123,9,pete_pilot,31,m,TrialDigitSpan,396.0792475,1.466177,1,1
124,10,pete_pilot,31,m,TrialDigitSpan,409.26343130000004,1.5013916,2,2
125,11,pete_pilot,31,m,TrialDigitSpan,422.87627360000005,1.8857926999999999,2,2
126,12,pete_pilot,31,m,TrialDigitSpan,436.7107165,1.3823536,0,0
127,13,pete_pilot,31,m,TrialDigitSpan,449.8240142,1.0693777,2,2
128,14,pete_pilot,31,m,TrialDigitSpan,462.58115630000003,1.0991387,2,2
129,15,pete_pilot,31,m,TrialDigitSpan,474.7946688999999,1.006881,0,0
130,16,pete_pilot,31,m,TrialDigitSpan,487.02850889999996,1.501889,2,2
131,17,pete_pilot,31,m,TrialDigitSpan,500.0182688,0.7692966999999999,0,0
132,18,pete_pilot,31,m,TrialDigitSpan,511.84556889999993,0.9949751,0,0
133,19,pete_pilot,31,m,TrialDigitSpan,524.5521049,1.4225288,2,2
134,20,pete_pilot,31,m,TrialDigitSpan,537.2353456000001,2.0152479,2,2
135,21,pete_pilot,31,m,TrialDigitSpan,551.9080514999999,1.2836504,1,1
136,22,pete_pilot,31,m,TrialDigitSpan,810.7179244,1.4691522,1,1
258,23,pete_pilot,31,m,TrialDigitSpan,823.5291258999999,1.2191691999999998,1,1
259,24,pete_pilot,31,m,TrialDigitSpan,836.1443933999999,2.2582892999999995,1,2
260,25,pete_pilot,31,m,TrialDigitSpan,851.0185125,1.8763697,1,1
261,26,pete_pilot,31,m,TrialDigitSpan,865.5266805,1.1928809,1,1
262,27,pete_pilot,31,m,TrialDigitSpan,878.437084,1.5366102,1,1
263,28,pete_pilot,31,m,TrialDigitSpan,892.0626802000002,1.3625138,0,0
264,29,pete_pilot,31,m,TrialDigitSpan,904.9959082999999,0.9111213,0,0
265,30,pete_pilot,31,m,TrialDigitSpan,917.2490876,1.5628669,2,2
266,31,pete_pilot,31,m,TrialDigitSpan,930.9684668,2.6342573,1,1
267,32,pete_pilot,31,m,TrialDigitSpan,1070.299569,0.975137,2,2
268,33,pete_pilot,31,m,TrialDigitSpan,1082.440662,0.9691850000000001,2,2
269,34,pete_pilot,31,m,TrialDigitSpan,1094.6923689999999,1.125423,1,1
270,35,pete_pilot,31,m,TrialDigitSpan,1107.080971,1.152207,0,0
271,36,pete_pilot,31,m,TrialDigitSpan,1119.498841,1.0217610000000001,0,0
272,37,pete_pilot,31,m,TrialDigitSpan,1131.423699,1.33325,1,1
273,38,pete_pilot,31,m,TrialDigitSpan,1144.340041,0.9047040000000001,0,0
274,39,pete_pilot,31,m,TrialDigitSpan,1156.633401,1.626354,0,0
275,40,pete_pilot,31,m,TrialDigitSpan,1170.4623880000001,1.059987,2,2
276,41,pete_pilot,31,m,TrialDigitSpan,1182.90704,1.049041,2,2
277,42,pete_pilot,31,m,TrialDigitSpan,1195.1875400000001,0.982577,0,0
278,43,pete_pilot,31,m,TrialDigitSpan,1753.3816600000002,1.2112319999999999,2,2
399,44,pete_pilot,31,m,TrialDigitSpan,1766.0599280000001,1.5172649999999999,2,2
400,45,pete_pilot,31,m,TrialDigitSpan,1779.2585550000001,1.331266,0,0
401,46,pete_pilot,31,m,TrialDigitSpan,1792.5806280000002,1.0668959999999998,0,2
402,47,pete_pilot,31,m,TrialDigitSpan,1805.0221370000002,1.425505,2,2
403,48,pete_pilot,31,m,TrialDigitSpan,1818.4389609999998,1.962178,2,2
404,49,pete_pilot,31,m,TrialDigitSpan,1832.9102579999999,1.306959,2,2
405,50,pete_pilot,31,m,TrialDigitSpan,1846.031006,1.143777,2,2
406,51,pete_pilot,31,m,TrialDigitSpan,1858.34674,1.400209,2,2
407,52,pete_pilot,31,m,TrialDigitSpan,1991.563972,1.351601,0,0
408,53,pete_pilot,31,m,TrialDigitSpan,2004.040864,1.334739,1,1
409,54,pete_pilot,31,m,TrialDigitSpan,2016.9616760000001,1.388305,2,2
410,55,pete_pilot,31,m,TrialDigitSpan,2030.427725,1.706738,0,0
411,56,pete_pilot,31,m,TrialDigitSpan,2044.55435,1.428976,1,1
412,57,pete_pilot,31,m,TrialDigitSpan,2057.690921,1.119969,0,0
413,58,pete_pilot,31,m,TrialDigitSpan,2069.994213,1.081282,2,2
414,59,pete_pilot,31,m,TrialDigitSpan,2082.880313,1.282656,1,1
415,60,pete_pilot,31,m,TrialDigitSpan,2095.339837,1.357553,2,2
416,61,pete_pilot,31,m,TrialDigitSpan,3268.2759539999997,1.168577,2,2
533,62,pete_pilot,31,m,TrialDigitSpan,3281.207671,1.7513779999999999,1,1
534,63,pete_pilot,31,m,TrialDigitSpan,3295.15967,1.369951,2,2
535,64,pete_pilot,31,m,TrialDigitSpan,3308.6372739999997,1.312416,0,0
536,65,pete_pilot,31,m,TrialDigitSpan,3321.1134309999998,1.1794879999999999,2,2
537,66,pete_pilot,31,m,TrialDigitSpan,3333.985584,2.080227,2,2
538,67,pete_pilot,31,m,TrialDigitSpan,3348.5481449999997,1.38784,1,1
539,68,pete_pilot,31,m,TrialDigitSpan,3361.436718,1.350611,1,1
540,69,pete_pilot,31,m,TrialDigitSpan,3374.470798,1.363007,1,1
541,70,pete_pilot,31,m,TrialDigitSpan,3387.6788130000004,1.27968,0,0
542,71,pete_pilot,31,m,TrialDigitSpan,3400.540647,1.2960479999999999,2,2
543,72,pete_pilot,31,m,TrialDigitSpan,3413.4271759999997,1.3337450000000002,2,2
544,73,pete_pilot,31,m,TrialDigitSpan,3425.843049,1.150225,1,1
545,74,pete_pilot,31,m,TrialDigitSpan,3438.853646,1.34069,1,1
546,75,pete_pilot,31,m,TrialDigitSpan,3452.101846,1.067393,2,2
547,76,pete_pilot,31,m,TrialDigitSpan,3464.8247539999998,1.352593,2,2
548,77,pete_pilot,31,m,TrialDigitSpan,3477.8353770000003,1.193376,1,1
549,78,pete_pilot,31,m,TrialDigitSpan,3490.252711,1.689871,2,2
550,79,pete_pilot,31,m,TrialDigitSpan,3503.65764,1.026224,0,0
551,80,pete_pilot,31,m,TrialDigitSpan,3516.235198,1.594114,1,1
575,81,pete_pilot,31,m,TrialSpatialRotation,11.95066071,1.47212959,2,0
681,82,pete_pilot,31,m,TrialSpatialRotation,25.49789429,2.0345942999999997,0,2
682,83,pete_pilot,31,m,TrialSpatialRotation,39.41433907,2.43883562,2,2
683,84,pete_pilot,31,m,TrialSpatialRotation,54.61774397,2.51571464,0,2
684,85,pete_pilot,31,m,TrialSpatialRotation,69.75815725,1.91009665,0,0
685,86,pete_pilot,31,m,TrialSpatialRotation,83.45868182,1.57678437,1,1
686,87,pete_pilot,31,m,TrialSpatialRotation,96.44249463,2.2300167,1,1
687,88,pete_pilot,31,m,TrialSpatialRotation,110.90189170000001,1.5118108000000001,0,0
688,89,pete_pilot,31,m,TrialSpatialRotation,124.02526780000001,2.3058742999999997,1,1
689,90,pete_pilot,31,m,TrialSpatialRotation,138.6453764,2.5916006,1,1
690,91,pete_pilot,31,m,TrialSpatialRotation,153.74366619999998,2.6769144,1,1
691,92,pete_pilot,31,m,TrialSpatialRotation,169.84532980000003,1.8441296000000003,0,0
692,93,pete_pilot,31,m,TrialSpatialRotation,183.43240880000002,,-1,1
693,94,pete_pilot,31,m,TrialSpatialRotation,193.87890119999997,1.7240973000000002,2,2
694,95,pete_pilot,31,m,TrialSpatialRotation,207.5928173,1.8019707999999999,2,2
695,96,pete_pilot,31,m,TrialSpatialRotation,221.52300099999997,1.9224982,2,2
696,97,pete_pilot,31,m,TrialSpatialRotation,235.8881564,,-1,2
697,98,pete_pilot,31,m,TrialSpatialRotation,245.6777174,1.4339385,2,2
698,99,pete_pilot,31,m,TrialSpatialRotation,259.03947259999995,2.262752,0,0
699,100,pete_pilot,31,m,TrialSpatialRotation,273.7523327,2.2221127,2,0
700,101,pete_pilot,31,m,TrialSpatialRotation,1210.7842970000002,1.536608,2,2
824,102,pete_pilot,31,m,TrialSpatialRotation,1224.086104,1.827266,1,1
825,103,pete_pilot,31,m,TrialSpatialRotation,1237.932886,2.38725,0,0
826,104,pete_pilot,31,m,TrialSpatialRotation,1252.926973,1.981023,1,1
827,105,pete_pilot,31,m,TrialSpatialRotation,1267.560474,2.551428,2,2
828,106,pete_pilot,31,m,TrialSpatialRotation,1283.099674,2.023682,0,0
829,107,pete_pilot,31,m,TrialSpatialRotation,1297.09482,1.52768,2,2
830,108,pete_pilot,31,m,TrialSpatialRotation,1310.478553,2.085156,0,0
831,109,pete_pilot,31,m,TrialSpatialRotation,1324.932993,2.92938,2,1
832,110,pete_pilot,31,m,TrialSpatialRotation,1340.69986,,-1,0
833,111,pete_pilot,31,m,TrialSpatialRotation,1351.136201,1.693841,2,0
834,112,pete_pilot,31,m,TrialSpatialRotation,1365.094645,2.189345,0,0
835,113,pete_pilot,31,m,TrialSpatialRotation,1379.479153,2.249859,0,0
836,114,pete_pilot,31,m,TrialSpatialRotation,1393.986502,2.548449,2,2
837,115,pete_pilot,31,m,TrialSpatialRotation,1409.004901,1.824784,2,2
838,116,pete_pilot,31,m,TrialSpatialRotation,1422.984741,2.940289,1,1
839,117,pete_pilot,31,m,TrialSpatialRotation,1439.031775,1.6849150000000002,2,2
840,118,pete_pilot,31,m,TrialSpatialRotation,2389.677997,1.497891,1,2
972,119,pete_pilot,31,m,TrialSpatialRotation,2402.599917,2.681377,2,1
973,120,pete_pilot,31,m,TrialSpatialRotation,2418.356357,1.326799,0,0
974,121,pete_pilot,31,m,TrialSpatialRotation,2430.890784,1.9929299999999999,1,1
975,122,pete_pilot,31,m,TrialSpatialRotation,2445.352667,2.400643,2,0
976,123,pete_pilot,31,m,TrialSpatialRotation,2460.569504,1.8545759999999998,2,2
977,124,pete_pilot,31,m,TrialSpatialRotation,2474.423294,2.087666,1,0
978,125,pete_pilot,31,m,TrialSpatialRotation,2488.5553370000002,2.663522,2,2
979,126,pete_pilot,31,m,TrialSpatialRotation,2503.9129989999997,1.377394,1,1
980,127,pete_pilot,31,m,TrialSpatialRotation,2516.893826,2.201746,1,1
981,128,pete_pilot,31,m,TrialSpatialRotation,2531.140944,2.473059,1,2
982,129,pete_pilot,31,m,TrialSpatialRotation,2546.756527,1.357058,1,1
983,130,pete_pilot,31,m,TrialSpatialRotation,2559.4338079999998,2.227539,2,2
984,131,pete_pilot,31,m,TrialSpatialRotation,2574.062837,1.933411,2,2
985,132,pete_pilot,31,m,TrialSpatialRotation,2588.423541,1.8262720000000001,2,2
986,133,pete_pilot,31,m,TrialSpatialRotation,2602.407793,2.668484,1,1
987,134,pete_pilot,31,m,TrialSpatialRotation,2972.40328,2.170498,1,1
1115,135,pete_pilot,31,m,TrialSpatialRotation,2986.808131,2.7329630000000003,1,1
1116,136,pete_pilot,31,m,TrialSpatialRotation,3002.9068039999997,2.7498270000000002,1,1
1117,137,pete_pilot,31,m,TrialSpatialRotation,3019.032275,1.629857,2,2
1118,138,pete_pilot,31,m,TrialSpatialRotation,3032.228365,2.095602,0,0
1119,139,pete_pilot,31,m,TrialSpatialRotation,3047.2413079999997,2.227072,1,1
1120,140,pete_pilot,31,m,TrialSpatialRotation,3061.644666,2.430402,1,1
1121,141,pete_pilot,31,m,TrialSpatialRotation,3077.188825,,-1,0
1122,142,pete_pilot,31,m,TrialSpatialRotation,3086.799823,1.2697610000000001,1,1
1123,143,pete_pilot,31,m,TrialSpatialRotation,3099.2305850000002,2.15413,1,1
1124,144,pete_pilot,31,m,TrialSpatialRotation,3113.877482,2.0554259999999998,1,2
1125,145,pete_pilot,31,m,TrialSpatialRotation,3128.329939,2.235473,2,2
1126,146,pete_pilot,31,m,TrialSpatialRotation,3143.524418,1.887777,0,0
1127,147,pete_pilot,31,m,TrialSpatialRotation,3157.200311,2.319297,1,0
1128,148,pete_pilot,31,m,TrialSpatialRotation,3171.868473,1.7493919999999998,0,0
1129,149,pete_pilot,31,m,TrialSpatialRotation,3185.192546,1.595137,0,0
1130,150,pete_pilot,31,m,TrialSpatialRotation,3198.957547,1.3967370000000001,0,0
1131,151,pete_pilot,31,m,TrialSpatialRotation,3211.608584,1.991441,0,0
1132,152,pete_pilot,31,m,TrialSpatialRotation,3225.825715,2.01277,0,0
1133,153,pete_pilot,31,m,TrialSpatialRotation,3239.8630239999998,1.587201,0,0
1134,154,pete_pilot,31,m,TrialSpatialRotation,3253.772946,2.177937,2,2
1135,155,pete_pilot,31,m,TrialSpatialRotation,3529.55792,1.3382100000000001,1,1
1158,156,pete_pilot,31,m,TrialSpatialRotation,3542.931358,1.380865,0,0
1159,157,pete_pilot,31,m,TrialSpatialRotation,3555.648316,1.564384,1,1
1160,158,pete_pilot,31,m,TrialSpatialRotation,3569.1930939999997,1.398722,0,0
1161,159,pete_pilot,31,m,TrialSpatialRotation,3582.2076469999997,1.301009,1,1
1162,160,pete_pilot,31,m,TrialSpatialRotation,3595.278311,1.997889,0,1
1163,161,pete_pilot,31,m,TrialSpatialRotation,3609.240664,1.5886879999999999,0,0
1164,162,pete_pilot,31,m,TrialSpatialRotation,3622.885637,1.314898,0,0
1223,163,pete_pilot,31,m,TrialSpatialSpan,568.118335,1.9760377,0,0
1333,164,pete_pilot,31,m,TrialSpatialSpan,582.3024607000001,2.4542091,1,1
1334,165,pete_pilot,31,m,TrialSpatialSpan,597.0283356000001,1.8709121,0,0
1335,166,pete_pilot,31,m,TrialSpatialSpan,610.633132,2.4467703999999997,1,1
1336,167,pete_pilot,31,m,TrialSpatialSpan,625.6029222,2.5717611000000002,0,0
1337,168,pete_pilot,31,m,TrialSpatialSpan,641.4203752999999,,-1,2
1338,169,pete_pilot,31,m,TrialSpatialSpan,651.3894942000001,2.2796173,1,1
1339,170,pete_pilot,31,m,TrialSpatialSpan,666.4108623999999,2.9288529999999997,0,0
1340,171,pete_pilot,31,m,TrialSpatialSpan,682.1153941,2.7939711,1,1
1341,172,pete_pilot,31,m,TrialSpatialSpan,697.5786955,1.8823214,2,2
1342,173,pete_pilot,31,m,TrialSpatialSpan,711.1666286000001,2.3366576,1,1
1343,174,pete_pilot,31,m,TrialSpatialSpan,725.7376339,1.7345121,2,2
1344,175,pete_pilot,31,m,TrialSpatialSpan,739.4421252999999,2.1223865,2,2
1345,176,pete_pilot,31,m,TrialSpatialSpan,754.289963,1.7801447,0,0
1346,177,pete_pilot,31,m,TrialSpatialSpan,767.6278846,1.975569,1,2
1347,178,pete_pilot,31,m,TrialSpatialSpan,782.2584178,2.0311220000000003,2,2
1348,179,pete_pilot,31,m,TrialSpatialSpan,796.5933185,1.9949151999999999,0,0
1349,180,pete_pilot,31,m,TrialSpatialSpan,1452.581559,2.468131,1,1
1477,181,pete_pilot,31,m,TrialSpatialSpan,1467.4779369999999,1.6789619999999998,1,1
1478,182,pete_pilot,31,m,TrialSpatialSpan,1480.633854,2.046001,0,0
1479,183,pete_pilot,31,m,TrialSpatialSpan,1494.56849,2.415522,1,0
1480,184,pete_pilot,31,m,TrialSpatialSpan,1509.180166,2.103042,0,0
1481,185,pete_pilot,31,m,TrialSpatialSpan,1523.7134800000001,2.694306,0,0
1482,186,pete_pilot,31,m,TrialSpatialSpan,1539.464962,2.809345,2,2
1483,187,pete_pilot,31,m,TrialSpatialSpan,1555.783375,2.168016,1,1
1484,188,pete_pilot,31,m,TrialSpatialSpan,1570.569184,1.5628959999999998,2,2
1485,189,pete_pilot,31,m,TrialSpatialSpan,1583.726597,,-1,1
1486,190,pete_pilot,31,m,TrialSpatialSpan,1593.8851960000002,1.60704,1,1
1487,191,pete_pilot,31,m,TrialSpatialSpan,1606.987521,2.3049150000000003,2,0
1488,192,pete_pilot,31,m,TrialSpatialSpan,1622.110574,1.969123,1,1
1489,193,pete_pilot,31,m,TrialSpatialSpan,1636.075979,1.367969,0,0
1490,194,pete_pilot,31,m,TrialSpatialSpan,1648.887714,1.937872,0,0
1491,195,pete_pilot,31,m,TrialSpatialSpan,1663.090168,2.4750419999999997,1,1
1492,196,pete_pilot,31,m,TrialSpatialSpan,1678.202832,2.63426,1,1
1493,197,pete_pilot,31,m,TrialSpatialSpan,1694.128392,1.6769779999999999,1,1
1494,198,pete_pilot,31,m,TrialSpatialSpan,1707.680114,1.6779680000000001,0,0
1495,199,pete_pilot,31,m,TrialSpatialSpan,1721.672618,2.148146,1,0
1496,200,pete_pilot,31,m,TrialSpatialSpan,1735.8860710000001,1.924482,0,0
1497,201,pete_pilot,31,m,TrialSpatialSpan,2108.168392,1.9274580000000001,2,0
1629,202,pete_pilot,31,m,TrialSpatialSpan,2122.431881,1.368465,1,1
1630,203,pete_pilot,31,m,TrialSpatialSpan,2135.220464,1.6506900000000002,2,2
1631,204,pete_pilot,31,m,TrialSpatialSpan,2148.77513,1.558434,2,2
1632,205,pete_pilot,31,m,TrialSpatialSpan,2162.344382,1.985025,2,2
1633,206,pete_pilot,31,m,TrialSpatialSpan,2176.495325,2.199761,1,1
1634,207,pete_pilot,31,m,TrialSpatialSpan,2191.357952,2.039091,0,0
1635,208,pete_pilot,31,m,TrialSpatialSpan,2205.153698,2.239442,0,1
1636,209,pete_pilot,31,m,TrialSpatialSpan,2220.028352,1.8659540000000001,1,1
1637,210,pete_pilot,31,m,TrialSpatialSpan,2234.421476,2.950704,2,1
1638,211,pete_pilot,31,m,TrialSpatialSpan,2250.378298,1.837651,2,2
1639,212,pete_pilot,31,m,TrialSpatialSpan,2264.0175480000003,1.590175,0,0
1640,213,pete_pilot,31,m,TrialSpatialSpan,2277.5449989999997,1.4746110000000001,0,0
1641,214,pete_pilot,31,m,TrialSpatialSpan,2291.114539,2.268704,2,2
1642,215,pete_pilot,31,m,TrialSpatialSpan,2305.848234,1.7285599999999999,0,0
1643,216,pete_pilot,31,m,TrialSpatialSpan,2319.783864,2.419986,0,0
1644,217,pete_pilot,31,m,TrialSpatialSpan,2334.709252,2.503314,0,0
1645,218,pete_pilot,31,m,TrialSpatialSpan,2350.428985,,-1,2
1646,219,pete_pilot,31,m,TrialSpatialSpan,2360.0375059999997,1.574802,0,0
1647,220,pete_pilot,31,m,TrialSpatialSpan,2373.446401,1.292049,1,1
1648,221,pete_pilot,31,m,TrialSpatialSpan,2621.459775,1.570336,1,1
1740,222,pete_pilot,31,m,TrialSpatialSpan,2634.951969,2.73197,0,0
1741,223,pete_pilot,31,m,TrialSpatialSpan,2650.188122,1.843632,1,1
1742,224,pete_pilot,31,m,TrialSpatialSpan,2663.841519,1.9269630000000002,2,2
1743,225,pete_pilot,31,m,TrialSpatialSpan,2677.550971,,-1,2
1744,226,pete_pilot,31,m,TrialSpatialSpan,2687.15205,2.507283,0,0
1745,227,pete_pilot,31,m,TrialSpatialSpan,2702.217566,2.430898,1,2
1746,228,pete_pilot,31,m,TrialSpatialSpan,2716.844131,1.8188330000000001,0,0
1747,229,pete_pilot,31,m,TrialSpatialSpan,2850.907093,1.415089,2,2
1748,230,pete_pilot,31,m,TrialSpatialSpan,2863.7153120000003,1.8619869999999998,0,1
1749,231,pete_pilot,31,m,TrialSpatialSpan,2877.818232,1.427462,0,0
1750,232,pete_pilot,31,m,TrialSpatialSpan,2890.912656,1.709713,0,0
1751,233,pete_pilot,31,m,TrialSpatialSpan,2904.374108,1.9522599999999999,0,0
1752,234,pete_pilot,31,m,TrialSpatialSpan,2918.6688289999997,2.499843,2,2
1753,235,pete_pilot,31,m,TrialSpatialSpan,2934.108567,,-1,1
1754,236,pete_pilot,31,m,TrialSpatialSpan,2944.023638,1.8580189999999999,1,1
1755,237,pete_pilot,31,m,TrialSpatialSpan,2958.3089410000002,1.980529,1,1
7,1,rahul_pilot,20,m,TrialDigitSpan,557.2510874,,-1,0
137,2,rahul_pilot,20,m,TrialDigitSpan,567.0882611000001,2.1908328999999997,2,2
138,3,rahul_pilot,20,m,TrialDigitSpan,582.0164161,2.3019379,0,0
139,4,rahul_pilot,20,m,TrialDigitSpan,597.3760443,1.855539,2,2
140,5,rahul_pilot,20,m,TrialDigitSpan,610.8990077999999,1.9899551,0,0
141,6,rahul_pilot,20,m,TrialDigitSpan,624.9050653,2.6049623,1,1
142,7,rahul_pilot,20,m,TrialDigitSpan,640.807812,1.5817438999999998,1,1
143,8,rahul_pilot,20,m,TrialDigitSpan,654.2613957000001,1.8585118999999999,0,0
144,9,rahul_pilot,20,m,TrialDigitSpan,668.4980412000001,2.0132961,1,1
145,10,rahul_pilot,20,m,TrialDigitSpan,682.9896748,2.3679076,2,2
146,11,rahul_pilot,20,m,TrialDigitSpan,697.7779281,2.3074274,0,0
147,12,rahul_pilot,20,m,TrialDigitSpan,712.4158932999999,1.9353921000000003,0,0
148,13,rahul_pilot,20,m,TrialDigitSpan,726.6124225,1.7786262,1,1
149,14,rahul_pilot,20,m,TrialDigitSpan,740.9235198,2.2116639,1,1
150,15,rahul_pilot,20,m,TrialDigitSpan,755.576365,2.1824383,0,0
151,16,rahul_pilot,20,m,TrialDigitSpan,1128.3053380000001,2.435859,0,0
279,17,rahul_pilot,20,m,TrialDigitSpan,1143.596059,1.707728,0,0
280,18,rahul_pilot,20,m,TrialDigitSpan,1157.321862,1.933905,1,2
281,19,rahul_pilot,20,m,TrialDigitSpan,1171.6870119999999,1.647217,2,2
282,20,rahul_pilot,20,m,TrialDigitSpan,1185.080013,1.661102,0,0
283,21,rahul_pilot,20,m,TrialDigitSpan,1198.851465,2.19133,1,1
284,22,rahul_pilot,20,m,TrialDigitSpan,1213.239969,1.7598080000000003,2,2
285,23,rahul_pilot,20,m,TrialDigitSpan,1226.745561,1.352593,1,1
286,24,rahul_pilot,20,m,TrialDigitSpan,1239.44166,2.6555869999999997,1,1
287,25,rahul_pilot,20,m,TrialDigitSpan,1255.098928,1.91605,0,0
288,26,rahul_pilot,20,m,TrialDigitSpan,1269.431834,2.5261310000000003,0,0
289,27,rahul_pilot,20,m,TrialDigitSpan,1284.543476,1.090737,0,0
290,28,rahul_pilot,20,m,TrialDigitSpan,1297.3279109999999,1.8862880000000002,1,1
291,29,rahul_pilot,20,m,TrialDigitSpan,1311.190604,1.8064349999999998,1,1
292,30,rahul_pilot,20,m,TrialDigitSpan,1325.212072,1.802466,1,1
293,31,rahul_pilot,20,m,TrialDigitSpan,1339.545961,1.617457,1,0
294,32,rahul_pilot,20,m,TrialDigitSpan,1353.151748,2.16653,1,1
295,33,rahul_pilot,20,m,TrialDigitSpan,1367.348289,1.121955,0,1
296,34,rahul_pilot,20,m,TrialDigitSpan,1380.1837779999998,2.121394,1,1
297,35,rahul_pilot,20,m,TrialDigitSpan,1394.832649,1.623904,0,0
298,36,rahul_pilot,20,m,TrialDigitSpan,1407.956838,2.170993,1,1
299,37,rahul_pilot,20,m,TrialDigitSpan,1713.987605,1.922002,1,1
417,38,rahul_pilot,20,m,TrialDigitSpan,1727.755584,2.017234,2,2
418,39,rahul_pilot,20,m,TrialDigitSpan,1742.0101789999999,1.474143,0,0
419,40,rahul_pilot,20,m,TrialDigitSpan,1754.8520899999999,2.092131,0,0
420,41,rahul_pilot,20,m,TrialDigitSpan,1769.061514,1.783122,2,2
421,42,rahul_pilot,20,m,TrialDigitSpan,1782.8523059999998,2.090147,1,2
422,43,rahul_pilot,20,m,TrialDigitSpan,1797.084055,2.202738,2,2
423,44,rahul_pilot,20,m,TrialDigitSpan,1932.4689219999998,1.4274879999999999,2,2
424,45,rahul_pilot,20,m,TrialDigitSpan,1945.776117,1.4691530000000002,0,0
425,46,rahul_pilot,20,m,TrialDigitSpan,1959.2018850000002,2.0509619999999997,2,2
426,47,rahul_pilot,20,m,TrialDigitSpan,1974.070968,1.220161,0,0
427,48,rahul_pilot,20,m,TrialDigitSpan,1986.518099,1.871907,2,2
428,49,rahul_pilot,20,m,TrialDigitSpan,2000.7810789999999,2.396178,1,1
429,50,rahul_pilot,20,m,TrialDigitSpan,2016.0737989999998,2.0004,0,0
430,51,rahul_pilot,20,m,TrialDigitSpan,2030.6710600000001,2.888707,0,0
431,52,rahul_pilot,20,m,TrialDigitSpan,3216.878445,1.907617,2,2
552,53,rahul_pilot,20,m,TrialDigitSpan,3231.4435,1.487537,0,0
553,54,rahul_pilot,20,m,TrialDigitSpan,3244.6986079999997,1.946304,1,1
554,55,rahul_pilot,20,m,TrialDigitSpan,3258.542996,1.7250900000000002,1,1
555,56,rahul_pilot,20,m,TrialDigitSpan,3272.128922,2.03757,1,1
556,57,rahul_pilot,20,m,TrialDigitSpan,3286.9642910000002,1.6611060000000002,0,0
